country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-02,-55,,,-50,-15,
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-03,,,,-52,-22,
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-04,,,,-56,-50,18
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-05,,,,-55,-51,18
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-06,-50,,,-58,-53,20
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-07,-47,,,-57,-53,21
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-08,-41,7,,-63,-52,20
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-09,-44,,,-55,-14,
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-10,,,,-50,-27,
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-11,,,,-60,-52,19
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-12,,,,-58,-52,18
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-13,,,,-62,-52,19
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-14,-42,,,-52,-53,18
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-15,-39,-1,,-61,-50,19
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-16,-43,,,-60,-27,
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-17,,,,-45,-21,
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-18,,,,-58,-51,18
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-19,,,,-63,-51,19
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-20,,,,-58,-51,19
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-21,-43,,,-58,-50,18
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-22,-39,13,,-65,-50,19
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-23,-41,,,-45,-21,
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-24,,,,,-24,
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-25,,,,-52,-51,18
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-26,,,,-56,-50,17
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-27,,,,-56,-48,18
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-28,-31,,,-59,-48,18
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-29,-28,24,,-55,-48,18
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-30,,,,-56,-12,
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-01-31,,,,,-11,
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-01,,,,-52,-51,16
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-02,,,,-56,-50,17
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-03,,,,-54,-48,18
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-04,-41,,,-49,-48,18
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-05,-26,21,,-56,-46,17
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-06,,,,-40,-9,
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-07,,,,-45,-18,
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-08,,,,-54,-50,18
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-09,,,,-54,-46,17
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-10,,,,-55,-45,16
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-11,,,,-56,-46,17
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-12,-22,26,,-54,-43,16
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-13,,,,-50,-16,
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-14,,,,,5,
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-15,,,,-62,-55,17
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-16,,,,-52,-55,17
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-17,,,,-61,-54,17
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-18,-40,,,-53,-54,18
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-19,-35,17,,-50,-54,18
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-20,,,,-48,-7,
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-21,,,,,-5,
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-22,,,,-56,-45,15
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-23,,,,-54,-44,16
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-24,,,,-48,-43,16
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-25,,,,-55,-42,16
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-26,-15,,,-51,-42,15
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-27,,,,-46,4,
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-02-28,,,,,2,
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-01,,,,-49,-44,14
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-02,,,,-42,-43,15
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-03,-19,,,-47,-43,15
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-04,-16,,,-45,-42,15
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-05,-13,,,-42,-41,14
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-06,-6,,,-47,9,
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-07,,,,,-1,
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-08,-22,,,-44,-44,14
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-09,-20,,,-50,-43,15
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-10,-21,,,-53,-43,15
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-11,-18,,,-44,-44,17
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-12,-16,,,-48,-42,16
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-13,-6,,,-46,0,
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-14,,,,,-3,
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-15,-18,,,-51,-44,14
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-16,-12,,,-43,-42,14
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-17,-12,,,-42,-40,14
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-18,-14,,,-43,-40,14
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-19,-11,,,-49,-40,14
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-20,-2,,,-43,6,
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-21,,,,,10,
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-22,-13,,,-42,-41,14
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-23,-15,,,-48,-41,13
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-24,-12,,,-47,-40,13
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-25,-9,,,-45,-40,13
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-26,-4,,,-46,-40,13
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-27,-5,,,-47,1,
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-28,,,,,-4,
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-29,-3,,,-54,-57,16
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-30,4,,,-53,-58,14
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-03-31,25,,,-52,-59,11
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-04-01,-43,,,-62,-86,22
DK,Denmark,Capital Region of Denmark,Egedal Municipality,,,,ChIJt1t_hrBcUkYRfFA31Q3zP5A,2021-04-02,-42,-17,,-62,-86,22
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-01,,-88,,-77,-88,24
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-02,-39,,,-58,-35,
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-03,,,,-59,-22,
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-04,,,,-51,-47,16
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-05,-22,,,-54,-45,17
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-06,,,,-50,-50,18
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-07,,,,-50,-48,18
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-08,-28,-5,,-55,-48,19
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-09,-34,,,-55,-21,
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-10,,,,-61,-16,
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-11,,,,-55,-49,18
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-12,,,,-55,-49,16
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-13,,,,-55,-50,17
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-14,,,,-49,-50,17
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-15,,-2,,-50,-49,17
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-16,,,,-52,-27,
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-17,,,,-58,-16,
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-18,,,,-47,-50,17
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-19,,,,-58,-49,17
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-20,,,,-50,-51,18
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-21,,,,-53,-50,17
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-22,-23,,,-56,-47,18
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-23,-32,,,-52,-25,
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-24,,,,-51,-21,
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-25,,,,-51,-49,16
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-26,,,,-58,-49,15
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-27,,,,-54,-48,16
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-28,-22,,,-45,-49,15
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-29,-22,3,,-45,-44,16
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-30,-32,,,-53,-23,
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-01-31,,,,-49,-23,
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-02-01,,,,-43,-49,15
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-02-02,-20,,,-44,-48,15
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-02-03,,,,-53,-50,16
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-02-04,,,,-44,-48,15
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-02-05,,2,,-51,-47,16
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-02-06,,,,-45,-20,
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-02-07,,,,-49,-17,
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-02-08,,,,-43,-47,15
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-02-09,,,,-49,-46,15
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-02-10,,,,-51,-43,15
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-02-11,,,,-40,-43,16
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-02-12,-14,,,-40,-41,16
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-02-13,-19,,,-46,-16,
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-02-14,,,,-45,-14,
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-02-15,,,,-49,-51,15
DK,Denmark,Capital Region of Denmark,Fredensborg Municipality,,,,ChIJHepDRO84UkYRwcdNu55ILEU,2021-02-16,-22,,,-45,-52,15
