country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-05-22,-9,-9,,-55,-59,13
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-05-23,-28,-12,,-47,-1,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-05-24,-19,-16,15,-40,-4,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-05-25,-3,-5,,-35,-25,8
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-05-26,-3,-7,,-34,-22,7
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-05-27,-5,-6,,-31,-21,7
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-05-28,-4,-2,,-28,-18,6
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-05-29,-1,4,,-24,-19,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-05-30,-19,1,,-21,13,-1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-05-31,-43,-27,150,-28,2,-1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-01,-49,-27,,-44,-76,13
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-02,18,18,,-21,-19,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-03,7,3,,-17,-20,5
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-04,12,11,,-20,-20,5
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-05,-45,-34,,-47,-58,13
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-06,-5,6,64,-25,4,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-07,-5,-10,42,-25,7,2
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-08,6,-4,,-22,-19,5
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-09,7,-3,,-24,-18,4
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-10,4,-3,,-21,-18,4
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-11,6,0,,-29,-20,5
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-12,-2,-5,,-32,-18,4
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-13,-16,-8,,-33,8,1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-14,-7,-10,155,-27,11,-1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-15,9,-2,,-25,-17,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-16,11,-1,,-27,-17,2
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-17,6,-3,,-26,-18,2
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-18,4,-4,,-25,-17,2
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-19,-4,-8,,-29,-18,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-20,-18,-11,,-30,7,-1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-21,-8,-14,129,-26,11,-1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-22,11,-4,,-24,-22,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-23,8,-5,,-24,-20,-1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-24,3,-7,,-20,-18,1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-25,5,-4,,-23,-20,1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-26,-8,-12,,-29,-19,-1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-27,-29,-18,,-28,5,-4
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-28,-8,-13,39,-23,2,-2
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-29,11,-8,,-27,-28,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-06-30,31,7,,-24,-29,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-01,18,-3,,-22,-29,2
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-02,16,-1,,-20,-30,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-03,0,-13,,-28,-32,2
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-04,-16,-14,5,-22,-6,-1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-05,-2,-16,1,-20,-2,0
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-06,19,-10,,-29,-45,5
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-07,22,-9,,-28,-46,4
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-08,15,-14,,-25,-43,4
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-09,11,-13,,-25,-43,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-10,-3,-17,,-35,-44,4
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-11,-19,-19,,-24,-1,-4
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-12,-7,-21,63,-17,0,-2
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-13,18,-13,,-31,-53,5
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-14,25,-10,,-33,-54,6
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-15,16,-14,,-31,-52,6
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-16,11,-14,,-33,-52,4
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-17,-10,-23,,-38,-51,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-18,-25,-23,,-29,-1,-5
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-19,-9,-22,112,-28,-1,-3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-20,25,-6,,-38,-53,5
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-21,24,-10,,-41,-54,5
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-22,15,-15,,-38,-53,5
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-23,11,-13,,-40,-54,6
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-24,-3,-17,,-45,-54,6
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-25,-21,-21,,-31,-4,-4
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-26,-1,-18,59,-31,-6,0
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-27,16,-9,,-30,-46,5
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-28,21,-8,,-33,-47,6
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-29,17,-14,,-31,-46,6
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-30,14,-11,,-34,-47,5
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-07-31,5,-9,,-34,-44,1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-01,-20,-14,,-18,0,-6
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-02,5,-8,107,-15,3,-3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-03,22,-4,,-25,-35,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-04,21,-6,,-26,-35,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-05,18,-8,,-25,-36,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-06,8,-7,,-26,-34,1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-07,-6,-15,,-31,-34,0
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-08,-26,-20,,-28,-2,-6
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-09,-9,-12,95,-22,2,-5
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-10,8,-6,,-23,-28,1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-11,10,-7,,-28,-26,0
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-12,7,-10,,-24,-24,0
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-13,3,-9,,-25,-26,0
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-14,-3,-13,,-27,-25,-1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-15,-25,-17,,-33,-2,-5
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-16,-12,-17,97,-21,-4,-5
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-17,2,-9,,-22,-25,0
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-18,7,-10,,-26,-22,2
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-19,2,-12,,-23,-23,1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-20,2,-10,,-23,-23,2
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-21,-2,-14,,-25,-23,1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-22,-16,-14,,-30,,-2
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-23,-4,-14,,,,-1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-24,3,-11,,-26,-22,2
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-25,7,-7,,-26,-21,1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-26,3,-12,,-21,-19,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-27,7,-9,,-21,-19,2
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-28,3,-10,,-20,-19,1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-29,-12,-13,,-30,,-2
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-30,2,-14,,,,-2
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-08-31,19,0,,-17,-17,1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-01,16,-2,,-15,-18,0
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-02,9,-7,,-15,-18,1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-03,7,-6,,-17,-17,1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-04,3,-9,,-18,-18,0
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-05,-11,-10,,-30,,-2
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-06,2,-11,,,,-1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-07,2,-7,,-22,-19,2
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-08,5,-6,,-27,-21,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-09,-3,-14,,-27,-23,4
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-10,1,-7,,-28,-21,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-11,-3,-9,,-26,-22,2
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-12,-17,-12,,-36,-4,-1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-13,1,-13,67,-20,-5,-1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-14,1,-11,,-28,-17,2
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-15,1,-8,,-32,-17,2
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-16,-2,-15,,-28,-16,2
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-17,-1,-7,,-27,-15,2
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-18,-5,-13,,-27,-17,1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-19,-22,-12,,-38,-1,-1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-20,-9,-15,88,-23,0,-1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-21,-2,-7,,-27,-19,4
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-22,-2,-4,,-31,-19,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-23,-7,-12,,-28,-17,4
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-24,-5,-8,,-29,-16,4
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-25,-10,-11,,-29,-19,4
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-26,-21,-10,,-38,-3,1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-27,-10,-15,69,-28,-4,1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-28,-7,-10,,-31,-16,4
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-29,1,-5,,-31,-15,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-09-30,8,0,,-27,-16,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-01,5,3,,-25,-11,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-02,3,-4,,-33,-15,2
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-03,-6,0,,-39,-4,0
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-04,10,-5,63,-30,-1,0
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-05,5,-4,,-26,-16,4
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-06,8,0,,-29,-15,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-07,2,-6,,-28,-15,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-08,2,-2,,-28,-14,4
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-09,1,-5,,-26,-16,2
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-10,-9,-5,,-32,-6,0
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-11,3,-14,36,-30,-4,0
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-12,20,-5,,-37,-38,5
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-13,24,-3,,-34,-38,5
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-14,15,-9,,-35,-39,6
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-15,16,-4,,-36,-40,6
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-16,2,-10,,-41,-43,6
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-17,-14,-12,,-35,-8,0
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-18,0,-10,62,-24,-4,0
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-19,-1,-9,,-31,-13,4
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-20,5,-3,,-30,-14,4
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-21,-4,-12,19,-30,-13,5
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-22,-1,-6,,-30,-11,4
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-23,-5,-7,,-30,-13,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-24,-16,-5,,-41,-6,2
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-25,-6,-11,-8,-34,-9,2
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-26,-4,-7,,-34,-13,5
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-27,-1,-1,,-35,-14,5
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-28,-2,-9,,-32,-15,5
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-29,-6,-12,,-32,-11,6
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-30,-1,-7,,-34,-15,5
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-10-31,-13,-6,,-40,-6,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-11-01,3,-12,38,-30,-9,1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-11-02,-3,-10,,-33,-15,6
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-11-03,5,-2,,-33,-14,5
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-11-04,-3,-11,,-31,-14,6
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-11-05,-3,-6,,-33,-12,6
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-11-06,-6,-9,,-33,-15,5
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-11-07,-14,-6,,-44,-8,3
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-11-08,-3,-11,55,-32,-8,1
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-11-09,-4,-7,,-36,-14,6
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-11-10,-1,-4,,-35,-13,4
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-11-11,-3,-10,,-35,-12,5
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-11-12,-4,-6,,-34,-11,6
DK,Denmark,Region of Southern Denmark,Odense Municipality,,,,ChIJwSSXQjXZTEYRByAj2dD1f7c,2020-11-13,-4,-9,,-34,-14,5
